first_name,second_name,element_type,now_cost,selected_by_percent,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,season
Sandro,Tonali,MID,55,0.9,106,2625,4,2,11,34,5,0,10,536,539.4,496.3,299.0,133.5,2024-25
Kieran,Trippier,DEF,56,4.4,72,1299,0,3,6,18,1,0,8,287,319.4,406.8,33.0,76.1,2024-25
Joe,White,MID,45,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Joe,Willock,MID,47,0.1,46,1065,0,2,4,16,4,0,0,139,172.8,273.8,197.0,63.9,2024-25
Callum,Wilson,FWD,69,0.2,19,355,0,0,0,7,1,0,0,42,13.0,42.2,71.0,12.1,2024-25
Miodrag,Pivaš,DEF,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
William,Osula,FWD,49,0.2,19,124,1,0,0,3,0,0,1,59,42.4,25.1,37.0,10.5,2024-25
Eddie,Howe,AM,15,2.8,97,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Sean,Neave,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Álex,Moreno Lopera,DEF,42,0.4,34,952,0,1,3,16,2,0,1,126,200.8,134.5,29.0,36.4,2024-25
Ola,Aina,DEF,53,13.0,128,2996,2,1,12,39,5,0,15,483,578.2,282.3,80.0,94.1,2024-25
Elliot,Anderson,MID,50,0.3,107,2726,2,6,13,37,10,0,8,526,638.8,605.2,308.0,155.6,2024-25
Taiwo,Awoniyi,FWD,55,0.3,32,398,1,0,1,10,0,0,0,89,67.0,40.9,118.0,21.9,2024-25
Willy,Boly,DEF,42,0.1,6,146,0,0,0,1,1,0,0,26,51.0,0.4,17.0,6.8,2024-25
Josh,Bowler,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Carlos Miguel,dos Santos Pereira,GK,41,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Eric,da Silva Moreira,MID,43,0.1,2,28,0,0,0,0,0,0,0,9,5.2,0.3,0.0,0.6,2024-25
Danilo,dos Santos de Oliveira,MID,47,0.0,11,270,0,0,1,4,0,0,0,43,34.6,5.0,0.0,3.9,2024-25
Emmanuel,Dennis,FWD,49,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Nicolás,Domínguez,MID,48,0.0,54,1954,0,1,7,27,9,0,0,292,410.2,247.2,237.0,89.4,2024-25
Anthony,Elanga,MID,55,9.4,153,2496,6,11,12,35,1,0,15,535,627.0,785.4,582.0,199.8,2024-25
Morgan,Gibbs-White,MID,65,7.4,154,2806,7,11,13,34,9,1,18,594,680.4,793.7,632.0,210.6,2024-25
Callum,Hudson-Odoi,MID,51,1.2,103,2190,5,3,11,23,2,0,7,454,445.6,663.9,405.0,151.0,2024-25
Alex,Mighten,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Murillo,Santiago Costa dos Santos,DEF,47,4.1,130,3188,2,0,12,44,6,0,18,541,927.2,211.2,201.0,134.0,2024-25
Neco,Williams,DEF,45,4.0,109,2588,1,3,10,31,7,0,8,435,628.4,305.3,244.0,118.0,2024-25
Omar,Richards,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Lewis,O'Brien,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Andrew,Omobamidele,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Jonathan,Panzo,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Ibrahim,Sangaré,MID,43,1.2,20,584,0,1,2,6,3,0,0,107,130.6,80.3,21.0,23.2,2024-25
Matz,Sels,GK,52,19.9,150,3420,0,1,13,46,4,0,11,521,942.2,20.2,0.0,96.7,2024-25
Harry,Toffolo,DEF,42,0.1,4,135,0,0,0,2,1,0,0,18,40.2,4.1,6.0,5.1,2024-25
Hwang,Ui-jo,FWD,45,0.8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Chris,Wood,FWD,72,30.8,200,2958,20,3,15,37,1,0,41,744,838.4,320.0,900.0,205.6,2024-25
Joe,Worrall,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Ryan,Yates,MID,48,0.1,67,1901,2,2,6,27,10,0,3,306,344.4,241.1,265.0,85.4,2024-25
Nikola,Milenković,DEF,52,18.0,145,3330,5,2,13,45,4,0,2,499,805.2,107.9,361.0,127.2,2024-25
João Pedro,Ferreira Silva,MID,59,0.1,52,835,3,2,1,16,5,0,0,212,221.8,182.9,239.0,64.6,2024-25
Ramón,Sosa,MID,55,0.1,25,280,1,0,1,5,1,0,0,101,87.4,103.0,104.0,29.2,2024-25
Felipe,Rodrigues da Silva,DEF,45,0.1,36,891,0,0,3,14,5,0,2,125,205.2,10.8,22.0,24.0,2024-25
Zach,Abbott,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Wayne,Hennessey,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Nuno Herlander,Simões Espírito Santo,AM,11,5.0,78,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Aaron,Ramsdale,GK,44,1.3,97,2700,0,0,3,66,2,0,11,315,980.6,0.1,0.0,98.3,2024-25
Cameron,Archer,FWD,48,1.1,57,1421,2,0,2,34,0,0,4,145,125.2,102.5,376.0,60.0,2024-25
Lesley,Ugochukwu,MID,44,0.3,47,1652,1,1,1,39,7,0,3,209,265.0,211.9,84.0,55.9,2024-25
Ryan,Fraser,MID,48,0.0,7,303,0,0,0,12,0,1,0,31,35.8,26.8,13.0,6.7,2024-25
Samuel,Amo-Ameyaw,MID,44,0.1,1,26,0,0,0,0,1,0,0,1,4.0,16.1,6.0,2.6,2024-25
Joe,Aribo,MID,49,0.1,72,2007,3,0,1,56,1,0,7,394,386.2,293.0,242.0,92.3,2024-25
Adam,Armstrong,FWD,51,0.5,45,1246,2,3,2,35,4,0,2,145,154.4,143.7,262.0,56.0,2024-25
Gavin,Bazunu,GK,43,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Jan,Bednarek,DEF,40,1.9,60,2531,2,0,3,57,7,0,3,283,770.6,78.3,71.0,91.9,2024-25
Armel,Bella-Kotchap,DEF,39,0.4,2,329,0,0,0,13,0,0,0,7,64.6,2.3,4.0,7.0,2024-25
James,Bree,DEF,39,0.3,23,1070,0,1,1,31,0,0,0,95,187.4,159.4,43.0,39.0,2024-25
Shea,Charles,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Samuel,Edozie,MID,49,0.0,1,64,0,0,0,0,1,0,0,6,9.8,19.0,22.0,5.1,2024-25
Ronnie,Edwards,DEF,39,0.2,1,12,0,0,0,1,0,0,0,-1,5.0,0.1,0.0,0.5,2024-25
Taylor,Harwood-Bellis,DEF,39,4.1,55,2824,1,0,3,65,9,0,2,268,727.0,218.3,252.0,119.9,2024-25
Kamaldeen,Sulemana,MID,50,0.0,53,1394,1,2,3,36,2,0,2,163,187.2,182.4,290.0,65.7,2024-25
Adam,Lallana,MID,50,0.0,17,352,0,2,0,8,4,0,1,74,81.2,82.4,21.0,18.4,2024-25
Juan,Larios López,DEF,39,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Mateusz,Lis,GK,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Joe,Lumley,GK,40,0.4,8,270,0,0,0,7,0,0,0,22,102.2,0.0,0.0,10.2,2024-25
Ryan,Manning,DEF,43,0.1,34,1458,0,2,1,35,2,0,0,162,307.4,498.3,71.0,87.6,2024-25
Sékou,Mara,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Alex,McCarthy,GK,42,0.1,12,450,0,0,0,13,0,0,0,32,166.4,0.0,0.0,16.7,2024-25
Paul,Onuachu,FWD,49,0.3,51,1038,4,1,1,26,4,0,4,151,219.8,127.3,479.0,81.7,2024-25
Will,Smallbone,MID,50,0.0,26,679,1,0,0,22,1,0,0,119,112.6,163.3,64.0,33.9,2024-25
Jack,Stephens,DEF,40,0.3,31,1389,1,0,2,31,2,2,2,112,291.8,71.6,51.0,41.5,2024-25
Ross,Stewart,FWD,44,1.7,20,382,1,0,1,9,1,0,3,59,54.4,15.4,96.0,16.3,2024-25
Sugawara,Yukinari,DEF,42,0.1,43,1548,1,1,2,46,4,0,0,116,315.4,291.3,137.0,74.2,2024-25
Charlie,Taylor,DEF,39,3.0,6,353,0,0,0,12,1,0,0,26,102.0,27.8,4.0,13.5,2024-25
Kyle,Walker-Peters,DEF,42,0.3,54,2918,0,3,2,77,5,0,3,240,503.8,406.8,237.0,114.4,2024-25
Nathan,Wood-Gordon,DEF,39,1.0,14,771,0,0,1,20,2,0,2,54,137.8,20.3,16.0,17.6,2024-25
Maxwel,Cornet,MID,47,0.0,1,71,0,0,0,4,1,0,0,12,11.6,3.5,7.0,2.2,2024-25
Flynn,Downes,MID,47,0.0,48,2149,1,0,4,49,12,0,0,312,297.6,292.2,118.0,71.0,2024-25
Ben,Brereton Díaz,MID,48,0.1,13,446,0,0,0,10,1,0,0,43,21.8,63.6,81.0,16.8,2024-25
Tyler,Dibling,MID,43,1.4,68,1863,2,2,3,50,6,0,4,247,261.0,344.5,264.0,87.0,2024-25
Mateus Gonçalo,Espanha Fernandes,MID,50,0.1,95,2911,2,4,5,66,8,0,8,513,553.4,649.5,372.0,157.8,2024-25
Joseph,O'Brien-Whitmarsh,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Welington Damascena,Santos,DEF,40,0.0,14,478,0,0,1,10,1,0,0,53,120.2,58.4,11.0,19.0,2024-25
Joachim,Kayi-Sanda,DEF,40,0.0,2,12,0,0,0,1,0,0,0,3,3.2,0.3,2.0,0.6,2024-25
Albert,Grønbæk,MID,49,0.0,6,141,0,0,0,3,0,0,0,13,15.8,11.4,9.0,3.7,2024-25
Simon,Rusk,AM,5,0.1,38,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Jay,Robinson,FWD,44,0.0,5,134,0,0,0,2,0,0,0,19,21.8,34.4,29.0,8.6,2024-25
Jayden,Moore,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Dominic,Solanke-Mitchell,FWD,73,4.7,108,2199,9,5,4,43,0,0,7,404,505.8,199.8,729.0,142.1,2024-25
Ashley,Phillips,DEF,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Brandon,Austin,GK,40,0.4,1,90,0,0,0,2,0,0,0,7,20.0,0.0,0.0,2.0,2024-25
Rodrigo,Bentancur,MID,49,0.1,49,1640,2,0,3,26,9,0,1,293,324.6,208.5,165.0,70.2,2024-25
Lucas,Bergvall,MID,44,0.8,44,1200,0,2,3,25,3,0,0,216,237.2,218.7,97.0,55.0,2024-25
Yves,Bissouma,MID,48,0.2,50,1396,2,0,3,28,7,0,4,258,283.8,133.8,59.0,48.0,2024-25
Bryan,Gil Salvatierra,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Ben,Davies,DEF,43,0.2,28,1329,0,0,3,26,5,0,0,154,343.6,42.1,49.0,43.7,2024-25
Alfie,Devine,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Radu,Drăgușin,DEF,43,0.1,24,1250,0,0,2,29,1,0,0,96,256.4,58.1,47.0,36.2,2024-25
Emerson,Leite de Souza Junior,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Fraser,Forster,GK,43,0.3,19,630,0,0,1,15,0,0,0,64,221.0,0.0,0.0,22.2,2024-25
Archie,Gray,MID,46,0.2,45,1750,0,0,2,41,1,0,0,253,254.6,71.4,15.0,34.3,2024-25
Pierre-Emile,Højbjerg,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Brennan,Johnson,MID,62,2.3,137,2171,11,6,2,38,5,0,13,461,559.6,295.0,761.0,161.0,2024-25
Dejan,Kulusevski,MID,62,2.2,117,2386,7,4,6,41,3,0,9,426,613.6,843.8,733.0,218.7,2024-25
Giovani,Lo Celso,MID,49,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
James,Maddison,MID,74,3.8,133,1799,9,8,6,32,6,0,15,592,683.4,702.3,495.0,187.8,2024-25
Pedro,Porro,DEF,52,16.5,98,2606,2,6,6,47,5,0,6,456,778.4,932.9,200.0,191.2,2024-25
Sergio,Reguilón,DEF,41,0.2,2,194,0,0,0,3,2,0,0,20,33.4,25.2,13.0,7.2,2024-25
Richarlison,de Andrade,FWD,68,0.4,35,497,4,1,1,9,2,0,0,138,180.8,57.1,243.0,47.4,2024-25
Cristian,Romero,DEF,49,3.5,49,1416,1,1,3,22,3,0,3,245,343.2,113.1,232.0,69.0,2024-25
Pape Matar,Sarr,MID,47,0.2,71,1901,3,2,2,38,6,0,4,365,398.4,257.2,220.0,87.2,2024-25
Dane,Scarlett,FWD,44,0.7,6,31,0,1,0,1,0,0,0,20,24.4,11.0,17.0,5.2,2024-25
Manor,Solomon,MID,54,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Son,Heung-min,MID,97,4.1,129,2106,7,10,4,35,1,0,12,543,629.6,734.9,707.0,207.2,2024-25
Djed,Spence,DEF,44,0.7,51,1790,1,2,3,39,2,1,6,216,433.0,226.6,100.0,76.1,2024-25
Destiny,Udogie,DEF,48,1.5,43,1923,0,1,2,35,2,0,0,233,354.8,256.5,132.0,74.5,2024-25
Micky,van de Ven,DEF,45,2.4,32,1014,0,2,2,17,4,0,2,139,212.0,39.4,57.0,30.9,2024-25
Alejo,Véliz,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Guglielmo,Vicario,GK,48,1.8,66,2160,0,0,4,37,1,0,2,293,587.8,0.0,0.0,58.5,2024-25
Timo,Werner,MID,62,0.1,34,504,0,3,1,12,0,0,2,120,114.6,148.0,113.0,37.1,2024-25
Alfie,Whiteman,GK,39,1.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Will,Lankshear,FWD,45,1.0,3,10,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,2024-25
Mikey,Moore,MID,45,0.2,19,359,0,2,0,5,0,0,0,51,33.2,45.2,34.0,11.0,2024-25
Wilson,Odobert,MID,53,0.0,34,843,1,0,1,20,0,0,3,92,101.2,108.6,156.0,36.7,2024-25
Callum,Olusesi,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Malachi,Hardy,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Luca,Williams-Barnett,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Alfie,Dorrington,DEF,40,0.0,1,13,0,0,0,0,0,0,0,4,1.0,0.2,0.0,0.1,2024-25
Maeson,King,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Antonín,Kinsky,GK,41,0.1,17,540,0,0,1,11,0,0,0,86,208.2,10.1,0.0,21.7,2024-25
Min-Hyeok,Yang,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Damola,Ajayi,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Ange,Postecoglou,AM,11,1.3,58,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Dante,Cassanova,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Kevin,Danso,DEF,44,0.0,16,842,0,0,1,18,0,0,0,104,242.0,34.4,72.0,34.9,2024-25
Mathys,Tel,MID,58,0.1,42,908,2,2,2,20,2,0,2,151,183.8,208.3,236.0,62.3,2024-25
Evan,Ferguson,FWD,55,0.3,28,385,1,0,1,9,0,0,2,97,80.0,68.5,104.0,25.0,2024-25
Aaron,Wan-Bissaka,DEF,45,6.4,118,3154,2,6,6,59,1,0,15,496,807.4,531.5,188.0,152.7,2024-25
Edson,Álvarez Velázquez,MID,50,0.1,40,1769,0,1,3,31,7,1,0,221,281.8,213.9,51.0,54.7,2024-25
Michail,Antonio,FWD,52,0.8,42,834,1,4,4,18,1,0,3,111,72.0,139.5,194.0,39.5,2024-25
Alphonse,Areola,GK,42,7.2,69,2259,0,0,4,41,0,0,1,261,619.8,0.0,0.0,62.1,2024-25
Jarrod,Bowen,MID,79,18.0,193,2974,13,11,8,50,1,0,21,678,903.0,737.8,1081.0,271.9,2024-25
Vladimír,Coufal,DEF,41,0.4,27,1056,0,0,2,21,5,0,1,89,204.0,142.0,70.0,41.3,2024-25
Aaron,Cresswell,DEF,39,1.7,36,818,0,0,3,8,3,0,3,159,148.4,152.3,14.0,31.4,2024-25
George,Earthy,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Emerson,Palmieri dos Santos,DEF,44,0.6,76,2108,2,1,5,41,5,0,4,219,420.4,310.9,173.0,90.4,2024-25
Łukasz,Fabiański,GK,39,10.0,39,1160,0,0,2,21,2,0,2,143,387.8,0.3,0.0,38.7,2024-25
Wes,Foderingham,GK,42,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Danny,Ings,FWD,48,1.2,32,270,1,3,0,4,0,0,4,110,97.0,76.5,159.0,33.4,2024-25
Max,Kilman,DEF,43,1.3,82,3348,0,1,6,62,5,0,5,395,832.6,203.3,149.0,118.8,2024-25
Mohammed,Kudus,MID,62,2.6,106,2589,5,4,7,46,2,1,5,373,471.6,552.5,752.0,177.5,2024-25
Luis Guilherme,Lira dos Santos,MID,46,0.0,12,139,0,0,0,5,0,0,0,47,27.6,49.1,32.0,10.8,2024-25
Lucas,Tolentino Coelho de Lima,MID,57,0.9,80,2374,4,1,4,50,10,0,5,375,433.2,627.7,267.0,132.6,2024-25
Konstantinos,Mavropanos,DEF,43,0.1,45,2035,0,0,2,39,4,1,4,234,497.0,74.9,160.0,73.2,2024-25
Nayef,Aguerd,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Tomáš,Souček,MID,48,1.5,126,2563,9,2,7,44,8,0,15,442,672.6,231.8,643.0,154.0,2024-25
James,Ward-Prowse,MID,61,0.5,51,1433,1,2,5,18,2,1,2,293,282.4,378.3,138.0,80.0,2024-25
Kurt,Zouma,DEF,44,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Andy,Irving,MID,47,0.0,9,161,0,0,0,4,2,0,0,38,37.6,26.5,17.0,8.1,2024-25
Crysencio,Summerville,MID,55,0.3,33,776,1,1,2,20,2,0,2,129,156.4,246.1,186.0,58.7,2024-25
Guido,Rodríguez,MID,48,0.1,36,1147,0,1,4,19,6,0,0,193,205.4,79.7,29.0,31.5,2024-25
Niclas,Füllkrug,FWD,67,0.9,42,783,3,2,2,18,2,0,3,152,187.2,173.3,221.0,56.8,2024-25
Jean-Clair,Todibo,DEF,42,0.3,54,1824,0,0,5,33,3,0,1,233,373.0,37.1,35.0,44.5,2024-25
Kaelan,Casey,DEF,40,0.2,1,1,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,2024-25
Carlos,Soler,MID,50,0.0,47,1394,1,1,2,25,6,0,2,216,189.0,295.8,186.0,67.2,2024-25
Ollie,Scarles,DEF,40,0.1,29,659,0,0,2,9,1,0,2,98,106.4,54.3,24.0,18.6,2024-25
Ezra,Mayers,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Lewis,Orford,MID,45,0.0,2,47,0,0,0,1,0,0,0,13,6.4,27.6,6.0,4.0,2024-25
Graham,Potter,AM,5,2.6,84,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Sam,Johnstone,GK,41,0.2,12,630,0,0,0,17,0,0,0,42,193.8,10.0,0.0,20.4,2024-25
Rayan,Aït-Nouri,DEF,51,15.0,125,3112,4,7,7,67,5,1,13,447,778.4,694.3,435.0,191.0,2024-25
Boubacar,Traoré,MID,48,0.0,1,1,0,0,0,0,0,0,0,3,4.0,0.0,0.0,0.4,2024-25
Jean-Ricner,Bellegarde,MID,49,0.2,90,1666,2,7,6,31,3,0,5,332,355.6,422.8,200.0,97.2,2024-25
Daniel,Bentley,GK,39,1.7,9,180,0,0,1,4,0,0,1,29,60.0,0.0,0.0,6.0,2024-25
Francisco Jorge,Tomás Oliveira,MID,45,0.1,1,6,0,0,0,0,0,0,0,4,3.0,14.3,2.0,1.9,2024-25
Tawanda,Chirewa,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Leon,Chiwome,FWD,44,1.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Luke,Cundle,MID,45,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Matheus,Santos Carneiro Da Cunha,FWD,70,13.6,178,2596,15,7,7,54,4,0,41,838,936.2,847.8,940.0,272.2,2024-25
Craig,Dawson,DEF,42,0.1,17,969,0,1,1,25,2,0,1,57,204.2,31.3,55.0,29.1,2024-25
Matt,Doherty,DEF,43,0.3,75,2105,2,1,6,38,6,0,4,307,502.2,179.9,135.0,81.8,2024-25
Tommy,Doyle,MID,47,0.0,28,474,0,1,0,10,1,0,0,128,114.6,101.7,34.0,25.3,2024-25
Fábio,Silva,FWD,50,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Nathan,Fraser,FWD,45,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Enso,González,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Gonçalo Manuel,Ganchinho Guedes,MID,53,0.1,62,979,2,4,3,25,1,0,2,187,215.8,213.9,217.0,64.0,2024-25
Hugo,Bueno López,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Hwang,Hee-chan,MID,61,0.2,37,646,2,1,0,19,0,0,0,130,111.6,72.7,84.0,26.7,2024-25
Joe,Hodge,MID,45,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Ki-Jana,Hoever,DEF,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
João Victor,Gomes da Silva,MID,49,0.2,87,2975,3,1,6,59,9,1,7,489,513.4,428.9,231.0,117.3,2024-25
José,Malheiro de Sá,GK,44,2.8,93,2610,0,0,7,48,2,0,4,305,603.4,30.0,0.0,63.4,2024-25
Saša,Kalajdžić,FWD,48,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Tom,King,GK,39,1.2,1,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,2024-25
Mario,Lemina,MID,48,0.1,47,1363,1,3,1,39,4,0,5,252,356.8,166.7,120.0,64.4,2024-25
Yerson,Mosquera,DEF,38,0.7,3,441,0,0,0,12,2,0,0,24,110.2,27.3,21.0,16.0,2024-25
Nélson,Cabral Semedo,DEF,45,0.6,84,2889,0,4,8,49,8,0,0,302,504.6,404.9,149.0,106.0,2024-25
Pedro,Cardoso de Lima,DEF,39,1.2,2,69,0,0,0,2,0,0,0,9,23.4,34.8,11.0,6.9,2024-25
Daniel,Castelo Podence,MID,55,0.0,2,46,0,0,0,2,0,0,0,9,3.0,1.1,1.0,0.4,2024-25
Rodrigo,Martins Gomes,MID,51,0.1,42,794,2,0,1,20,0,0,0,183,186.6,180.2,113.0,47.6,2024-25
Santiago,Bueno,DEF,43,0.1,52,1678,0,0,5,34,2,0,2,174,345.4,15.8,80.0,44.2,2024-25
Pablo,Sarabia,MID,50,0.1,50,800,3,2,1,17,3,0,3,175,217.6,245.9,177.0,63.8,2024-25
Jørgen,Strand Larsen,FWD,52,2.6,145,2587,14,4,7,52,4,0,17,570,646.8,303.4,848.0,179.5,2024-25
Toti António,Gomes,DEF,43,0.3,79,2613,0,1,8,45,7,0,8,370,617.2,144.2,102.0,86.5,2024-25
Bastien,Meupiyou,DEF,39,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
André,Trindade da Costa Neto,MID,50,0.0,61,2472,0,0,7,46,7,0,1,436,383.2,285.5,30.0,69.7,2024-25
Carlos Roberto,Forbs Borges,MID,54,0.0,9,236,0,0,0,9,2,0,0,35,25.8,24.2,35.0,8.3,2024-25
Alfie,Pond,DEF,39,0.7,1,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,2024-25
Tom,Edozie,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Wes,Okoduwa,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Emmanuel,Agbadou,DEF,40,0.4,45,1410,1,0,4,22,3,0,1,223,395.2,57.3,67.0,52.0,2024-25
Vítor Manuel,de Oliveira Lopes Pereira,AM,8,2.3,111,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-25
Nasser,Djiga,DEF,45,0.0,4,65,0,0,0,2,0,0,0,11,5.6,2.1,0.0,0.8,2024-25
Marshall,Munetsi,MID,50,0.1,50,1077,2,2,5,11,0,0,4,134,176.8,132.9,212.0,52.3,2024-25
Mateus,Mané,FWD,45,0.1,1,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,2024-25
David,Raya Martín,GK,62,36.4,162,3330,0,0,19,26,1,0,11,633,541.6,33.5,0.0,57.5,2025-26
Kepa,Arrizabalaga Revuelta,GK,40,0.4,2,90,0,0,0,1,0,0,0,11,19.8,0.0,0.0,2.0,2025-26
Karl,Hein,GK,40,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Tommy,Setford,GK,39,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Gabriel,dos Santos Magalhães,DEF,73,45.4,209,2750,3,5,18,20,4,0,30,724,824.0,128.5,298.0,125.0,2025-26
William,Saliba,DEF,63,17.1,137,2614,1,0,15,20,2,0,12,581,552.6,201.0,90.0,84.3,2025-26
Riccardo,Calafiori,DEF,56,6.0,109,1697,1,2,13,8,5,0,6,389,283.0,182.3,313.0,77.9,2025-26
Jurriën,Timber,DEF,60,15.2,149,2452,3,6,13,20,5,0,9,532,499.0,402.6,352.0,125.7,2025-26
Jakub,Kiwior,DEF,54,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Myles,Lewis-Skelly,DEF,50,1.9,29,697,0,0,2,8,3,0,0,110,73.2,74.6,29.0,17.6,2025-26
